,sid,gid,order,variable,value
36218,102010050501,211,27,s_x,0
36219,102010050501,181,28,s_x,1
36220,102010050501,191,29,s_x,1
36221,102010050501,221,30,s_x,0
36222,102010050501,151,31,s_x,1
36223,102010050501,231,32,s_x,0
36224,102010050501,261,33,s_x,0
36225,102010050501,241,34,s_x,0
36226,102010050501,161,35,s_x,1
36227,102010050501,171,36,s_x,1
36228,102010050501,251,37,s_x,0
36229,102010050501,141,38,s_x,1
36230,102010050501,201,39,s_x,1
36231,102010050502,331,1,s_x,0
36232,102010050502,31,2,s_x,1
36233,102010050502,81,3,s_x,1
36234,102010050502,271,4,s_x,0
36235,102010050502,381,5,s_x,0
36236,102010050502,281,6,s_x,0
36237,102010050502,61,7,s_x,1
36238,102010050502,321,8,s_x,0
36239,102010050502,71,9,s_x,1
36240,102010050502,371,10,s_x,0
36241,102010050502,41,11,s_x,1
36242,102010050502,351,12,s_x,0
36243,102010050502,301,13,s_x,0
36244,102010050502,121,14,s_x,1
36245,102010050502,311,15,s_x,0
36246,102010050502,91,16,s_x,1
36247,102010050502,111,17,s_x,1
36248,102010050502,101,18,s_x,1
36249,102010050502,361,19,s_x,0
36250,102010050502,21,20,s_x,1
36251,102010050502,341,21,s_x,0
36252,102010050502,131,22,s_x,1
36253,102010050502,11,23,s_x,1
36254,102010050502,51,24,s_x,1
36255,102010050502,291,25,s_x,0
36256,102010050502,391,26,s_x,0
36257,102010050502,251,27,s_x,0
36258,102010050502,181,28,s_x,1
36259,102010050502,171,29,s_x,1
36260,102010050502,231,30,s_x,0
36261,102010050502,201,31,s_x,1
36262,102010050502,221,32,s_x,0
36263,102010050502,141,33,s_x,1
36264,102010050502,161,34,s_x,1
36265,102010050502,261,35,s_x,0
36266,102010050502,151,36,s_x,1
36267,102010050502,191,37,s_x,1
36268,102010050502,241,38,s_x,0
36269,102010050502,211,39,s_x,0
36270,102010050603,361,1,s_x,0
36271,102010050603,21,2,s_x,1
36272,102010050603,31,3,s_x,1
36273,102010050603,121,4,s_x,1
36274,102010050603,351,5,s_x,0
36275,102010050603,91,6,s_x,1
36276,102010050603,131,7,s_x,1
36277,102010050603,291,8,s_x,0
36278,102010050603,311,9,s_x,0
36279,102010050603,71,10,s_x,1
36280,102010050603,51,11,s_x,1
36281,102010050603,41,12,s_x,1
36282,102010050603,61,13,s_x,1
36283,102010050603,381,14,s_x,0
36284,102010050603,11,15,s_x,1
36285,102010050603,111,16,s_x,1
36286,102010050603,371,17,s_x,0
36287,102010050603,341,18,s_x,0
36288,102010050603,281,19,s_x,0
36289,102010050603,301,20,s_x,0
36290,102010050603,101,21,s_x,1
36291,102010050603,271,22,s_x,0
36292,102010050603,331,23,s_x,0
36293,102010050603,391,24,s_x,0
36294,102010050603,321,25,s_x,0
36295,102010050603,81,26,s_x,1
36296,102010050603,141,27,s_x,1
36297,102010050603,231,28,s_x,0
36298,102010050603,261,29,s_x,0
36299,102010050603,251,30,s_x,0
36300,102010050603,221,31,s_x,0
36301,102010050603,241,32,s_x,0
36302,102010050603,201,33,s_x,1
36303,102010050603,211,34,s_x,0
36304,102010050603,151,35,s_x,1
36305,102010050603,161,36,s_x,1
36306,102010050603,191,37,s_x,1
36307,102010050603,171,38,s_x,1
36308,102010050603,181,39,s_x,1
36309,102010050704,271,1,s_x,0
36310,102010050704,281,2,s_x,0
36311,102010050704,131,3,s_x,1
36312,102010050704,331,4,s_x,0
36313,102010050704,381,5,s_x,0
36314,102010050704,361,6,s_x,0
36315,102010050704,51,7,s_x,1
36316,102010050704,351,8,s_x,0
36317,102010050704,21,9,s_x,1
36318,102010050704,31,10,s_x,1
36319,102010050704,111,11,s_x,1
36320,102010050704,391,12,s_x,0
36321,102010050704,371,13,s_x,0
36322,102010050704,291,14,s_x,0
36323,102010050704,321,15,s_x,0
36324,102010050704,11,16,s_x,1
36325,102010050704,341,17,s_x,0
36326,102010050704,101,18,s_x,1
36327,102010050704,41,19,s_x,1
36328,102010050704,301,20,s_x,0
36329,102010050704,81,21,s_x,1
36330,102010050704,61,22,s_x,1
36331,102010050704,71,23,s_x,1
36332,102010050704,121,24,s_x,1
36333,102010050704,311,25,s_x,0
36334,102010050704,91,26,s_x,1
36335,102010050704,231,27,s_x,0
36336,102010050704,181,28,s_x,1
36337,102010050704,191,29,s_x,1
36338,102010050704,251,30,s_x,0
36339,102010050704,141,31,s_x,1
36340,102010050704,211,32,s_x,0
36341,102010050704,221,33,s_x,0
36342,102010050704,261,34,s_x,0
36343,102010050704,151,35,s_x,1
36344,102010050704,201,36,s_x,1
36345,102010050704,171,37,s_x,1
36346,102010050704,241,38,s_x,0
36347,102010050704,161,39,s_x,1
36348,102010050705,111,1,s_x,1
36349,102010050705,381,2,s_x,0
36350,102010050705,391,3,s_x,0
36351,102010050705,101,4,s_x,1
36352,102010050705,291,5,s_x,0
36353,102010050705,271,6,s_x,0
36354,102010050705,51,7,s_x,1
36355,102010050705,371,8,s_x,0
36356,102010050705,131,9,s_x,1
36357,102010050705,321,10,s_x,0
36358,102010050705,31,11,s_x,1
36359,102010050705,331,12,s_x,0
36360,102010050705,91,13,s_x,1
36361,102010050705,21,14,s_x,1
36362,102010050705,311,15,s_x,0
36363,102010050705,41,16,s_x,1
36364,102010050705,301,17,s_x,0
36365,102010050705,341,18,s_x,0
36366,102010050705,361,19,s_x,0
36367,102010050705,71,20,s_x,1
36368,102010050705,61,21,s_x,1
36369,102010050705,121,22,s_x,1
36370,102010050705,11,23,s_x,1
36371,102010050705,351,24,s_x,0
36372,102010050705,81,25,s_x,1
36373,102010050705,281,26,s_x,0
36374,102010050705,241,27,s_x,0
36375,102010050705,231,28,s_x,0
36376,102010050705,161,29,s_x,1
36377,102010050705,201,30,s_x,1
36378,102010050705,141,31,s_x,1
36379,102010050705,261,32,s_x,0
36380,102010050705,191,33,s_x,1
36381,102010050705,211,34,s_x,0
36382,102010050705,181,35,s_x,1
36383,102010050705,171,36,s_x,1
36384,102010050705,251,37,s_x,0
36385,102010050705,221,38,s_x,0
36386,102010050705,151,39,s_x,1
36387,102010050706,361,1,s_x,0
36388,102010050706,281,2,s_x,0
36389,102010050706,391,3,s_x,0
36390,102010050706,271,4,s_x,0
36391,102010050706,311,5,s_x,0
36392,102010050706,21,6,s_x,1
36393,102010050706,41,7,s_x,1
36394,102010050706,31,8,s_x,1
36395,102010050706,371,9,s_x,0
36396,102010050706,71,10,s_x,1
36397,102010050706,11,11,s_x,1
36398,102010050706,111,12,s_x,1
36399,102010050706,341,13,s_x,0
36400,102010050706,101,14,s_x,1
36401,102010050706,91,15,s_x,1
36402,102010050706,321,16,s_x,0
36403,102010050706,301,17,s_x,0
36404,102010050706,51,18,s_x,1
36405,102010050706,81,19,s_x,1
36406,102010050706,351,20,s_x,0
36407,102010050706,61,21,s_x,1
36408,102010050706,381,22,s_x,0
36409,102010050706,131,23,s_x,1
36410,102010050706,291,24,s_x,0
36411,102010050706,121,25,s_x,1
36412,102010050706,331,26,s_x,0
36413,102010050706,161,27,s_x,1
36414,102010050706,231,28,s_x,0
36415,102010050706,141,29,s_x,1
36416,102010050706,151,30,s_x,1
36417,102010050706,191,31,s_x,1
36418,102010050706,241,32,s_x,0
36419,102010050706,221,33,s_x,0
36420,102010050706,261,34,s_x,0
36421,102010050706,181,35,s_x,1
36422,102010050706,201,36,s_x,1
36423,102010050706,211,37,s_x,0
36424,102010050706,171,38,s_x,1
36425,102010050706,251,39,s_x,0
36426,102010051907,351,1,s_x,0
36427,102010051907,111,2,s_x,1
36428,102010051907,371,3,s_x,0
36429,102010051907,271,4,s_x,0
36430,102010051907,81,5,s_x,1
36431,102010051907,311,6,s_x,0
36432,102010051907,41,7,s_x,1
36433,102010051907,91,8,s_x,1
36434,102010051907,51,9,s_x,1
36435,102010051907,101,10,s_x,1
36436,102010051907,341,11,s_x,0
36437,102010051907,61,12,s_x,1
36438,102010051907,331,13,s_x,0
36439,102010051907,11,14,s_x,1
36440,102010051907,321,15,s_x,0
36441,102010051907,31,16,s_x,1
36442,102010051907,361,17,s_x,0
36443,102010051907,131,18,s_x,1
36444,102010051907,281,19,s_x,0
36445,102010051907,291,20,s_x,0
36446,102010051907,301,21,s_x,0
36447,102010051907,21,22,s_x,1
36448,102010051907,121,23,s_x,1
36449,102010051907,71,24,s_x,1
36450,102010051907,381,25,s_x,0
36451,102010051907,391,26,s_x,0
36452,102010051907,171,27,s_x,1
36453,102010051907,231,28,s_x,0
36454,102010051907,241,29,s_x,0
36455,102010051907,141,30,s_x,1
36456,102010051907,201,31,s_x,1
36457,102010051907,251,32,s_x,0
36458,102010051907,261,33,s_x,0
36459,102010051907,181,34,s_x,1
36460,102010051907,161,35,s_x,1
36461,102010051907,221,36,s_x,0
36462,102010051907,211,37,s_x,0
36463,102010051907,191,38,s_x,1
36464,102010051907,151,39,s_x,1
36465,112010050501,331,1,s_x,0
36466,112010050501,31,2,s_x,1
36467,112010050501,121,3,s_x,1
36468,112010050501,371,4,s_x,0
36469,112010050501,341,5,s_x,0
36470,112010050501,351,6,s_x,0
36471,112010050501,21,7,s_x,1
36472,112010050501,281,8,s_x,0
36473,112010050501,361,9,s_x,0
36474,112010050501,111,10,s_x,1
36475,112010050501,391,11,s_x,0
36476,112010050501,321,12,s_x,0
36477,112010050501,81,13,s_x,1
36478,112010050501,311,14,s_x,0
36479,112010050501,41,15,s_x,1
36480,112010050501,61,16,s_x,1
36481,112010050501,51,17,s_x,1
36482,112010050501,381,18,s_x,0
36483,112010050501,91,19,s_x,1
36484,112010050501,11,20,s_x,1
36485,112010050501,71,21,s_x,1
36486,112010050501,101,22,s_x,1
36487,112010050501,291,23,s_x,0
36488,112010050501,301,24,s_x,0
36489,112010050501,131,25,s_x,1
36490,112010050501,271,26,s_x,0
36491,112010050501,251,27,s_x,0
36492,112010050501,201,28,s_x,1
36493,112010050501,231,29,s_x,0
36494,112010050501,171,30,s_x,1
36495,112010050501,241,31,s_x,0
36496,112010050501,261,32,s_x,0
36497,112010050501,191,33,s_x,1
36498,112010050501,211,34,s_x,0
36499,112010050501,161,35,s_x,1
36500,112010050501,151,36,s_x,1
36501,112010050501,181,37,s_x,1
36502,112010050501,141,38,s_x,1
36503,112010050501,221,39,s_x,0
36504,112010050502,331,1,s_x,0
36505,112010050502,51,2,s_x,1
36506,112010050502,61,3,s_x,1
36507,112010050502,341,4,s_x,0
36508,112010050502,21,5,s_x,1
36509,112010050502,41,6,s_x,1
36510,112010050502,81,7,s_x,1
36511,112010050502,31,8,s_x,1
36512,112010050502,351,9,s_x,0
36513,112010050502,121,10,s_x,1
36514,112010050502,131,11,s_x,1
36515,112010050502,361,12,s_x,0
36516,112010050502,71,13,s_x,1
36517,112010050502,301,14,s_x,0
36518,112010050502,311,15,s_x,0
36519,112010050502,371,16,s_x,0
36520,112010050502,101,17,s_x,1
36521,112010050502,321,18,s_x,0
36522,112010050502,91,19,s_x,1
36523,112010050502,271,20,s_x,0
36524,112010050502,281,21,s_x,0
36525,112010050502,381,22,s_x,0
36526,112010050502,291,23,s_x,0
36527,112010050502,11,24,s_x,1
36528,112010050502,111,25,s_x,1
36529,112010050502,391,26,s_x,0
36530,112010050502,211,27,s_x,0
36531,112010050502,241,28,s_x,0
36532,112010050502,141,29,s_x,1
36533,112010050502,221,30,s_x,0
36534,112010050502,231,31,s_x,0
36535,112010050502,201,32,s_x,1
36536,112010050502,251,33,s_x,0
36537,112010050502,151,34,s_x,1
36538,112010050502,161,35,s_x,1
36539,112010050502,191,36,s_x,1
36540,112010050502,171,37,s_x,1
36541,112010050502,261,38,s_x,0
36542,112010050502,181,39,s_x,1
36543,112010050603,11,1,s_x,1
36544,112010050603,61,2,s_x,1
36545,112010050603,391,3,s_x,0
36546,112010050603,111,4,s_x,1
36547,112010050603,21,5,s_x,1
36548,112010050603,71,6,s_x,1
36549,112010050603,271,7,s_x,0
36550,112010050603,371,8,s_x,0
36551,112010050603,361,9,s_x,0
36552,112010050603,301,10,s_x,0
36553,112010050603,281,11,s_x,0
36554,112010050603,91,12,s_x,1
36555,112010050603,341,13,s_x,0
36556,112010050603,131,14,s_x,1
36557,112010050603,351,15,s_x,0
36558,112010050603,311,16,s_x,0
36559,112010050603,381,17,s_x,0
36560,112010050603,41,18,s_x,1
36561,112010050603,51,19,s_x,1
36562,112010050603,291,20,s_x,0
36563,112010050603,31,21,s_x,1
36564,112010050603,331,22,s_x,0
36565,112010050603,101,23,s_x,1
36566,112010050603,81,24,s_x,1
36567,112010050603,321,25,s_x,0
36568,112010050603,121,26,s_x,1
36569,112010050603,221,27,s_x,0
36570,112010050603,201,28,s_x,1
36571,112010050603,211,29,s_x,0
36572,112010050603,141,30,s_x,1
36573,112010050603,251,31,s_x,0
36574,112010050603,241,32,s_x,0
36575,112010050603,261,33,s_x,0
36576,112010050603,161,34,s_x,1
36577,112010050603,171,35,s_x,1
36578,112010050603,151,36,s_x,1
36579,112010050603,231,37,s_x,0
36580,112010050603,181,38,s_x,1
36581,112010050603,191,39,s_x,1
36582,112010050704,341,1,s_x,0
36583,112010050704,311,2,s_x,0
36584,112010050704,31,3,s_x,1
36585,112010050704,271,4,s_x,0
36586,112010050704,281,5,s_x,0
36587,112010050704,51,6,s_x,1
36588,112010050704,381,7,s_x,0
36589,112010050704,391,8,s_x,0
36590,112010050704,71,9,s_x,1
36591,112010050704,371,10,s_x,0
36592,112010050704,121,11,s_x,1
36593,112010050704,11,12,s_x,1
36594,112010050704,41,13,s_x,1
36595,112010050704,91,14,s_x,1
36596,112010050704,81,15,s_x,1
36597,112010050704,331,16,s_x,0
36598,112010050704,361,17,s_x,0
36599,112010050704,131,18,s_x,1
36600,112010050704,301,19,s_x,0
36601,112010050704,351,20,s_x,0
36602,112010050704,321,21,s_x,0
36603,112010050704,61,22,s_x,1
36604,112010050704,101,23,s_x,1
36605,112010050704,291,24,s_x,0
36606,112010050704,21,25,s_x,1
36607,112010050704,111,26,s_x,1
36608,112010050704,221,27,s_x,0
36609,112010050704,161,28,s_x,1
36610,112010050704,151,29,s_x,1
36611,112010050704,191,30,s_x,1
36612,112010050704,201,31,s_x,1
36613,112010050704,181,32,s_x,1
36614,112010050704,171,33,s_x,1
36615,112010050704,211,34,s_x,0
36616,112010050704,251,35,s_x,0
36617,112010050704,241,36,s_x,0
36618,112010050704,231,37,s_x,0
36619,112010050704,141,38,s_x,1
36620,112010050704,261,39,s_x,0
36621,112010050706,321,1,s_x,0
36622,112010050706,281,2,s_x,0
36623,112010050706,11,3,s_x,1
36624,112010050706,311,4,s_x,0
36625,112010050706,121,5,s_x,1
36626,112010050706,101,6,s_x,1
36627,112010050706,271,7,s_x,0
36628,112010050706,391,8,s_x,0
36629,112010050706,351,9,s_x,0
36630,112010050706,301,10,s_x,0
36631,112010050706,71,11,s_x,1
36632,112010050706,331,12,s_x,0
36633,112010050706,91,13,s_x,1
36634,112010050706,131,14,s_x,1
36635,112010050706,31,15,s_x,1
36636,112010050706,361,16,s_x,0
36637,112010050706,371,17,s_x,0
36638,112010050706,291,18,s_x,0
36639,112010050706,61,19,s_x,1
36640,112010050706,41,20,s_x,1
36641,112010050706,111,21,s_x,1
36642,112010050706,51,22,s_x,1
36643,112010050706,381,23,s_x,0
36644,112010050706,81,24,s_x,1
36645,112010050706,21,25,s_x,1
36646,112010050706,341,26,s_x,0
36647,112010050706,261,27,s_x,0
36648,112010050706,151,28,s_x,1
36649,112010050706,221,29,s_x,0
36650,112010050706,241,30,s_x,0
36651,112010050706,231,31,s_x,0
36652,112010050706,211,32,s_x,0
36653,112010050706,191,33,s_x,1
36654,112010050706,171,34,s_x,1
36655,112010050706,161,35,s_x,1
36656,112010050706,251,36,s_x,0
36657,112010050706,201,37,s_x,1
36658,112010050706,181,38,s_x,1
36659,112010050706,141,39,s_x,1
36660,112010051907,271,1,s_x,0
36661,112010051907,101,2,s_x,1
36662,112010051907,361,3,s_x,0
36663,112010051907,121,4,s_x,1
36664,112010051907,11,5,s_x,1
36665,112010051907,351,6,s_x,0
36666,112010051907,31,7,s_x,1
36667,112010051907,111,8,s_x,1
36668,112010051907,291,9,s_x,0
36669,112010051907,371,10,s_x,0
36670,112010051907,391,11,s_x,0
36671,112010051907,381,12,s_x,0
36672,112010051907,51,13,s_x,1
36673,112010051907,331,14,s_x,0
36674,112010051907,131,15,s_x,1
36675,112010051907,41,16,s_x,1
36676,112010051907,21,17,s_x,1
36677,112010051907,321,18,s_x,0
36678,112010051907,311,19,s_x,0
36679,112010051907,341,20,s_x,0
36680,112010051907,91,21,s_x,1
36681,112010051907,81,22,s_x,1
36682,112010051907,71,23,s_x,1
36683,112010051907,301,24,s_x,0
36684,112010051907,281,25,s_x,0
36685,112010051907,61,26,s_x,1
36686,112010051907,261,27,s_x,0
36687,112010051907,161,28,s_x,1
36688,112010051907,171,29,s_x,1
36689,112010051907,251,30,s_x,0
36690,112010051907,231,31,s_x,0
36691,112010051907,241,32,s_x,0
36692,112010051907,141,33,s_x,1
36693,112010051907,221,34,s_x,0
36694,112010051907,201,35,s_x,1
36695,112010051907,211,36,s_x,0
36696,112010051907,191,37,s_x,1
36697,112010051907,151,38,s_x,1
36698,112010051907,181,39,s_x,1
36699,122010050501,311,1,s_x,0
36700,122010050501,321,2,s_x,0
36701,122010050501,391,3,s_x,0
36702,122010050501,331,4,s_x,0
36703,122010050501,121,5,s_x,1
36704,122010050501,61,6,s_x,1
36705,122010050501,361,7,s_x,0
36706,122010050501,21,8,s_x,1
36707,122010050501,131,9,s_x,1
36708,122010050501,101,10,s_x,1
36709,122010050501,81,11,s_x,1
36710,122010050501,271,12,s_x,0
36711,122010050501,341,13,s_x,0
36712,122010050501,351,14,s_x,0
36713,122010050501,111,15,s_x,1
36714,122010050501,41,16,s_x,1
36715,122010050501,371,17,s_x,0
36716,122010050501,31,18,s_x,1
36717,122010050501,281,19,s_x,0
36718,122010050501,291,20,s_x,0
36719,122010050501,301,21,s_x,0
36720,122010050501,71,22,s_x,1
36721,122010050501,51,23,s_x,1
36722,122010050501,91,24,s_x,1
36723,122010050501,11,25,s_x,1
36724,122010050501,381,26,s_x,0
36725,122010050501,171,27,s_x,1
36726,122010050501,161,28,s_x,1
36727,122010050501,251,29,s_x,0
36728,122010050501,231,30,s_x,0
36729,122010050501,191,31,s_x,1
36730,122010050501,221,32,s_x,0
36731,122010050501,151,33,s_x,1
36732,122010050501,201,34,s_x,1
36733,122010050501,261,35,s_x,0
36734,122010050501,211,36,s_x,0
36735,122010050501,181,37,s_x,1
36736,122010050501,241,38,s_x,0
36737,122010050501,141,39,s_x,1
36738,122010050502,41,1,s_x,1
36739,122010050502,91,2,s_x,1
36740,122010050502,51,3,s_x,1
36741,122010050502,11,4,s_x,1
36742,122010050502,391,5,s_x,0
36743,122010050502,311,6,s_x,0
36744,122010050502,121,7,s_x,1
36745,122010050502,291,8,s_x,0
36746,122010050502,81,9,s_x,1
36747,122010050502,271,10,s_x,0
36748,122010050502,31,11,s_x,1
36749,122010050502,371,12,s_x,0
36750,122010050502,71,13,s_x,1
36751,122010050502,131,14,s_x,1
36752,122010050502,331,15,s_x,0
36753,122010050502,21,16,s_x,1
36754,122010050502,281,17,s_x,0
36755,122010050502,301,18,s_x,0
36756,122010050502,361,19,s_x,0
36757,122010050502,351,20,s_x,0
36758,122010050502,61,21,s_x,1
36759,122010050502,101,22,s_x,1
36760,122010050502,111,23,s_x,1
36761,122010050502,321,24,s_x,0
36762,122010050502,381,25,s_x,0
36763,122010050502,341,26,s_x,0
36764,122010050502,251,27,s_x,0
36765,122010050502,141,28,s_x,1
36766,122010050502,261,29,s_x,0
36767,122010050502,231,30,s_x,0
36768,122010050502,201,31,s_x,1
36769,122010050502,171,32,s_x,1
36770,122010050502,181,33,s_x,1
36771,122010050502,151,34,s_x,1
36772,122010050502,221,35,s_x,0
36773,122010050502,211,36,s_x,0
36774,122010050502,241,37,s_x,0
36775,122010050502,161,38,s_x,1
36776,122010050502,191,39,s_x,1
36777,122010050603,11,1,s_x,1
36778,122010050603,71,2,s_x,1
36779,122010050603,121,3,s_x,1
36780,122010050603,271,4,s_x,0
36781,122010050603,131,5,s_x,1
36782,122010050603,51,6,s_x,1
36783,122010050603,281,7,s_x,0
36784,122010050603,341,8,s_x,0
36785,122010050603,351,9,s_x,0
36786,122010050603,101,10,s_x,1
36787,122010050603,371,11,s_x,0
36788,122010050603,81,12,s_x,1
36789,122010050603,111,13,s_x,1
36790,122010050603,321,14,s_x,0
36791,122010050603,331,15,s_x,0
36792,122010050603,381,16,s_x,0
36793,122010050603,311,17,s_x,0
36794,122010050603,361,18,s_x,0
36795,122010050603,301,19,s_x,0
36796,122010050603,91,20,s_x,1
36797,122010050603,21,21,s_x,1
36798,122010050603,291,22,s_x,0
36799,122010050603,61,23,s_x,1
36800,122010050603,41,24,s_x,1
36801,122010050603,391,25,s_x,0
36802,122010050603,31,26,s_x,1
36803,122010050603,261,27,s_x,0
36804,122010050603,241,28,s_x,0
36805,122010050603,251,29,s_x,0
36806,122010050603,191,30,s_x,1
36807,122010050603,181,31,s_x,1
36808,122010050603,151,32,s_x,1
36809,122010050603,161,33,s_x,1
36810,122010050603,141,34,s_x,1
36811,122010050603,211,35,s_x,0
36812,122010050603,201,36,s_x,1
36813,122010050603,171,37,s_x,1
36814,122010050603,221,38,s_x,0
36815,122010050603,231,39,s_x,0
36816,122010050704,301,1,s_x,0
36817,122010050704,371,2,s_x,0
36818,122010050704,361,3,s_x,0
36819,122010050704,41,4,s_x,1
36820,122010050704,291,5,s_x,0
36821,122010050704,321,6,s_x,0
36822,122010050704,11,7,s_x,1
36823,122010050704,281,8,s_x,0
36824,122010050704,101,9,s_x,1
36825,122010050704,271,10,s_x,0
36826,122010050704,21,11,s_x,1
36827,122010050704,111,12,s_x,1
36828,122010050704,31,13,s_x,1
36829,122010050704,311,14,s_x,0
36830,122010050704,81,15,s_x,1
36831,122010050704,121,16,s_x,1
36832,122010050704,341,17,s_x,0
36833,122010050704,71,18,s_x,1
36834,122010050704,351,19,s_x,0
36835,122010050704,131,20,s_x,1
36836,122010050704,61,21,s_x,1
36837,122010050704,51,22,s_x,1
36838,122010050704,391,23,s_x,0
36839,122010050704,381,24,s_x,0
36840,122010050704,331,25,s_x,0
36841,122010050704,91,26,s_x,1
36842,122010050704,261,27,s_x,0
36843,122010050704,211,28,s_x,0
36844,122010050704,201,29,s_x,1
36845,122010050704,171,30,s_x,1
36846,122010050704,191,31,s_x,1
36847,122010050704,151,32,s_x,1
36848,122010050704,141,33,s_x,1
36849,122010050704,231,34,s_x,0
36850,122010050704,241,35,s_x,0
36851,122010050704,181,36,s_x,1
36852,122010050704,161,37,s_x,1
36853,122010050704,251,38,s_x,0
36854,122010050704,221,39,s_x,0
36855,122010050705,131,1,s_x,1
36856,122010050705,371,2,s_x,0
36857,122010050705,321,3,s_x,0
36858,122010050705,91,4,s_x,1
36859,122010050705,51,5,s_x,1
36860,122010050705,81,6,s_x,1
36861,122010050705,71,7,s_x,1
36862,122010050705,101,8,s_x,1
36863,122010050705,21,9,s_x,1
36864,122010050705,381,10,s_x,0
36865,122010050705,271,11,s_x,0
36866,122010050705,361,12,s_x,0
36867,122010050705,391,13,s_x,0
36868,122010050705,61,14,s_x,1
36869,122010050705,111,15,s_x,1
36870,122010050705,311,16,s_x,0
36871,122010050705,41,17,s_x,1
36872,122010050705,31,18,s_x,1
36873,122010050705,331,19,s_x,0
36874,122010050705,291,20,s_x,0
36875,122010050705,121,21,s_x,1
36876,122010050705,281,22,s_x,0
36877,122010050705,301,23,s_x,0
36878,122010050705,351,24,s_x,0
36879,122010050705,11,25,s_x,1
36880,122010050705,341,26,s_x,0
36881,122010050705,221,27,s_x,0
36882,122010050705,171,28,s_x,1
36883,122010050705,181,29,s_x,1
36884,122010050705,141,30,s_x,1
36885,122010050705,231,31,s_x,0
36886,122010050705,151,32,s_x,1
36887,122010050705,261,33,s_x,0
36888,122010050705,251,34,s_x,0
36889,122010050705,211,35,s_x,0
36890,122010050705,241,36,s_x,0
36891,122010050705,161,37,s_x,1
